learning_rate,batch_size,train_freq,gradient_steps,ent_coef,learning_starts,buffer_size,policy_kwargs,reward
0.0001,128,8,1,auto,20000,500000,"{'net_arch': [128, 128], 'use_sde': False}",39.65208717107773
0.0001,128,8,1,auto,20000,500000,"{'net_arch': [256, 256], 'use_sde': False}",16.630167878866196
0.0001,128,8,1,auto,20000,500000,"{'net_arch': [400, 300], 'use_sde': False}",14.341120637059213
0.0001,128,8,1,0.1,5000,100000,"{'net_arch': [128, 128], 'use_sde': False}",41.684865186214445
0.0001,128,8,1,0.1,5000,100000,"{'net_arch': [256, 256], 'use_sde': False}",41.03516339302063
0.0001,128,8,1,0.1,5000,100000,"{'net_arch': [400, 300], 'use_sde': False}",40.960860254764555
0.0001,128,8,1,0.1,5000,1000000,"{'net_arch': [128, 128], 'use_sde': False}",40.57338083744049
0.0001,128,8,1,0.1,5000,1000000,"{'net_arch': [256, 256], 'use_sde': False}",41.63375401496887
0.0001,128,8,1,0.1,5000,1000000,"{'net_arch': [400, 300], 'use_sde': False}",41.469482812881466
0.0001,128,8,1,0.1,5000,500000,"{'net_arch': [128, 128], 'use_sde': False}",41.50926429748535
0.0001,128,8,1,0.1,5000,500000,"{'net_arch': [256, 256], 'use_sde': False}",46.531820282936096
0.0001,128,8,1,0.1,5000,500000,"{'net_arch': [400, 300], 'use_sde': False}",41.32830145597458
0.0001,128,8,1,0.1,10000,100000,"{'net_arch': [128, 128], 'use_sde': False}",26.812209218740463
0.0001,128,8,1,0.1,10000,100000,"{'net_arch': [256, 256], 'use_sde': False}",16.04675947546959
0.0001,128,8,1,0.1,10000,100000,"{'net_arch': [400, 300], 'use_sde': False}",114.22382941603661
0.0001,128,8,1,0.1,10000,1000000,"{'net_arch': [128, 128], 'use_sde': False}",20.1005669850111
0.0001,128,8,1,0.1,10000,1000000,"{'net_arch': [256, 256], 'use_sde': False}",32.05303162455559
0.0001,128,8,1,0.1,10000,1000000,"{'net_arch': [400, 300], 'use_sde': False}",93.33035686016083
0.0001,128,8,1,0.1,10000,500000,"{'net_arch': [128, 128], 'use_sde': False}",93.79206767439842
0.0001,128,8,1,0.1,10000,500000,"{'net_arch': [256, 256], 'use_sde': False}",73.0144968098402
0.0001,128,8,1,0.1,10000,500000,"{'net_arch': [400, 300], 'use_sde': False}",25.929448132514953
0.0001,128,8,1,0.1,20000,100000,"{'net_arch': [128, 128], 'use_sde': False}",39.460022364854815
0.0001,128,8,1,0.1,20000,100000,"{'net_arch': [256, 256], 'use_sde': False}",22.008361488580704
0.0001,128,8,1,0.1,20000,100000,"{'net_arch': [400, 300], 'use_sde': False}",31.40986447930336
0.0001,128,8,1,0.1,20000,1000000,"{'net_arch': [128, 128], 'use_sde': False}",19.874785779813827
0.0001,128,8,1,0.1,20000,1000000,"{'net_arch': [256, 256], 'use_sde': False}",55.28749397367239
0.0001,128,8,1,0.1,20000,1000000,"{'net_arch': [400, 300], 'use_sde': False}",20.77980834364891
0.0001,128,8,1,0.1,20000,500000,"{'net_arch': [128, 128], 'use_sde': False}",73.33754133343696
0.0001,128,8,1,0.1,20000,500000,"{'net_arch': [256, 256], 'use_sde': False}",38.50338910460472
0.0001,128,8,1,0.1,20000,500000,"{'net_arch': [400, 300], 'use_sde': False}",101.8076723408699
0.0001,128,8,1,0.01,5000,100000,"{'net_arch': [128, 128], 'use_sde': False}",39.11086478471756
0.0001,128,8,1,0.01,5000,100000,"{'net_arch': [256, 256], 'use_sde': False}",83.6058427476883
0.0001,128,8,1,0.01,5000,100000,"{'net_arch': [400, 300], 'use_sde': False}",74.77601656198502
0.0001,128,8,1,0.01,5000,1000000,"{'net_arch': [128, 128], 'use_sde': False}",39.18434962034225
0.0001,128,8,1,0.01,5000,1000000,"{'net_arch': [256, 256], 'use_sde': False}",70.9276593542099
0.0001,128,8,1,0.01,5000,1000000,"{'net_arch': [400, 300], 'use_sde': False}",60.468064014911654
0.0001,128,8,1,0.01,5000,500000,"{'net_arch': [128, 128], 'use_sde': False}",39.116463687419895
0.0001,128,8,1,0.01,5000,500000,"{'net_arch': [256, 256], 'use_sde': False}",160.42354477643966
0.0001,128,8,1,0.01,5000,500000,"{'net_arch': [400, 300], 'use_sde': False}",39.20042705059051
0.0001,128,8,1,0.01,10000,100000,"{'net_arch': [128, 128], 'use_sde': False}",16.004201105833054
0.0001,128,8,1,0.01,10000,100000,"{'net_arch': [256, 256], 'use_sde': False}",28.82124786060667
0.0001,128,8,1,0.01,10000,100000,"{'net_arch': [400, 300], 'use_sde': False}",28.384516006708147
0.0001,128,8,1,0.01,10000,1000000,"{'net_arch': [128, 128], 'use_sde': False}",28.24034874594421
0.0001,128,8,1,0.01,10000,1000000,"{'net_arch': [256, 256], 'use_sde': False}",39.575854558944705
0.0001,128,8,1,0.01,10000,1000000,"{'net_arch': [400, 300], 'use_sde': False}",24.35972273349762
0.0001,128,8,1,0.01,10000,500000,"{'net_arch': [128, 128], 'use_sde': False}",23.050923620462417
0.0001,128,8,1,0.01,10000,500000,"{'net_arch': [256, 256], 'use_sde': False}",27.176857658624648
0.0001,128,8,1,0.01,10000,500000,"{'net_arch': [400, 300], 'use_sde': False}",103.1029774928093
0.0001,128,8,1,0.01,20000,100000,"{'net_arch': [128, 128], 'use_sde': False}",13.058950494364835
0.0001,128,8,1,0.01,20000,100000,"{'net_arch': [256, 256], 'use_sde': False}",77.179988707304
0.0001,128,8,1,0.01,20000,100000,"{'net_arch': [400, 300], 'use_sde': False}",20.13564238905907
0.0001,128,8,1,0.01,20000,1000000,"{'net_arch': [128, 128], 'use_sde': False}",15.340303461551667
0.0001,128,8,1,0.01,20000,1000000,"{'net_arch': [256, 256], 'use_sde': False}",39.799653729200365
0.0001,128,8,1,0.01,20000,1000000,"{'net_arch': [400, 300], 'use_sde': False}",150.83050893306734
0.0001,128,8,1,0.01,20000,500000,"{'net_arch': [128, 128], 'use_sde': False}",175.02918232917784
0.0001,128,8,1,0.01,20000,500000,"{'net_arch': [256, 256], 'use_sde': False}",257.42347048521043
0.0001,128,8,1,0.01,20000,500000,"{'net_arch': [400, 300], 'use_sde': False}",32.95472804823017
0.0001,128,8,4,auto,5000,100000,"{'net_arch': [128, 128], 'use_sde': False}",48.5357084608078
0.0001,128,8,4,auto,5000,100000,"{'net_arch': [256, 256], 'use_sde': False}",176.6432196855545
0.0001,128,8,4,auto,5000,100000,"{'net_arch': [400, 300], 'use_sde': False}",182.1179354906082
0.0001,128,8,4,auto,5000,1000000,"{'net_arch': [128, 128], 'use_sde': False}",59.86888562679291
0.0001,128,8,4,auto,5000,1000000,"{'net_arch': [256, 256], 'use_sde': False}",190.34407554507254
0.0001,128,8,4,auto,5000,1000000,"{'net_arch': [400, 300], 'use_sde': False}",99.19504317283631
0.0001,128,8,4,auto,5000,500000,"{'net_arch': [128, 128], 'use_sde': False}",51.37634252309799
0.0001,128,8,4,auto,5000,500000,"{'net_arch': [256, 256], 'use_sde': False}",187.94895634531974
0.0001,128,8,4,auto,5000,500000,"{'net_arch': [400, 300], 'use_sde': False}",186.05250977277757
0.0001,128,8,4,auto,10000,100000,"{'net_arch': [128, 128], 'use_sde': False}",14.284682805240154
0.0001,128,8,4,auto,10000,100000,"{'net_arch': [256, 256], 'use_sde': False}",18.035338308811188
0.0001,128,8,4,auto,10000,100000,"{'net_arch': [400, 300], 'use_sde': False}",58.84229646205902
0.0001,128,8,4,auto,10000,1000000,"{'net_arch': [128, 128], 'use_sde': False}",137.55990798830987
0.0001,128,8,4,auto,10000,1000000,"{'net_arch': [256, 256], 'use_sde': False}",15.063168700784445
0.0001,128,8,4,auto,10000,1000000,"{'net_arch': [400, 300], 'use_sde': False}",223.6371497952938
0.0001,128,8,4,auto,10000,500000,"{'net_arch': [128, 128], 'use_sde': False}",27.341516402363776
0.0001,128,8,4,auto,10000,500000,"{'net_arch': [256, 256], 'use_sde': False}",87.13214150816202
0.0001,128,8,4,auto,10000,500000,"{'net_arch': [400, 300], 'use_sde': False}",11.302839986604521
0.0001,128,8,4,auto,20000,100000,"{'net_arch': [128, 128], 'use_sde': False}",25.067484595775603
0.0001,128,8,4,auto,20000,100000,"{'net_arch': [256, 256], 'use_sde': False}",44.05108766824007
0.0001,128,8,4,auto,20000,100000,"{'net_arch': [400, 300], 'use_sde': False}",101.95638263106346
0.0001,128,8,4,auto,20000,1000000,"{'net_arch': [128, 128], 'use_sde': False}",33.0376409637928
0.0001,128,8,4,auto,20000,1000000,"{'net_arch': [256, 256], 'use_sde': False}",100.50590069055558
0.0001,128,8,4,auto,20000,1000000,"{'net_arch': [400, 300], 'use_sde': False}",21.856379328966142
0.0001,128,8,4,auto,20000,500000,"{'net_arch': [128, 128], 'use_sde': False}",63.17760029673576
0.0001,128,8,4,auto,20000,500000,"{'net_arch': [256, 256], 'use_sde': False}",34.710121918916705
0.0001,128,8,4,auto,20000,500000,"{'net_arch': [400, 300], 'use_sde': False}",24.319773018360138
0.0001,128,8,4,0.1,5000,100000,"{'net_arch': [128, 128], 'use_sde': False}",175.90866709947585
0.0001,128,8,4,0.1,5000,100000,"{'net_arch': [256, 256], 'use_sde': False}",168.86936496019362
0.0001,128,8,4,0.1,5000,100000,"{'net_arch': [400, 300], 'use_sde': False}",195.16551631569862
0.0001,128,8,4,0.1,5000,1000000,"{'net_arch': [128, 128], 'use_sde': False}",168.24191139936448
0.0001,128,8,4,0.1,5000,1000000,"{'net_arch': [256, 256], 'use_sde': False}",173.14762357831
0.0001,128,8,4,0.1,5000,1000000,"{'net_arch': [400, 300], 'use_sde': False}",170.51901094436644
0.0001,128,8,4,0.1,5000,500000,"{'net_arch': [128, 128], 'use_sde': False}",171.07571758031844
0.0001,128,8,4,0.1,5000,500000,"{'net_arch': [256, 256], 'use_sde': False}",167.391554595232
0.0001,128,8,4,0.1,5000,500000,"{'net_arch': [400, 300], 'use_sde': False}",185.5119355380535
0.0001,128,8,4,0.1,10000,100000,"{'net_arch': [128, 128], 'use_sde': False}",40.18154552459717
0.0001,128,8,4,0.1,10000,100000,"{'net_arch': [256, 256], 'use_sde': False}",66.2806786596775
0.0001,128,8,4,0.1,10000,100000,"{'net_arch': [400, 300], 'use_sde': False}",98.12643946528435
0.0001,128,8,4,0.1,10000,1000000,"{'net_arch': [128, 128], 'use_sde': False}",27.198555859923363
0.0001,128,8,4,0.1,10000,1000000,"{'net_arch': [256, 256], 'use_sde': False}",19.51009221908287
0.0001,128,8,4,0.1,10000,1000000,"{'net_arch': [400, 300], 'use_sde': False}",16.94026329755783
0.0001,128,8,4,0.1,10000,500000,"{'net_arch': [128, 128], 'use_sde': False}",13.297848812247976
0.0001,128,8,4,0.1,10000,500000,"{'net_arch': [256, 256], 'use_sde': False}",25.048543070554732
0.0001,128,8,4,0.1,10000,500000,"{'net_arch': [400, 300], 'use_sde': False}",54.3952339720726
0.0001,128,8,4,0.1,20000,100000,"{'net_arch': [128, 128], 'use_sde': False}",34.81797674683825
0.0001,128,8,4,0.1,20000,100000,"{'net_arch': [256, 256], 'use_sde': False}",17.074741788331593
0.0001,128,8,4,0.1,20000,100000,"{'net_arch': [400, 300], 'use_sde': False}",33.24889068235993
0.0001,128,8,4,0.1,20000,1000000,"{'net_arch': [128, 128], 'use_sde': False}",28.548105758144228
0.0001,128,8,4,0.1,20000,1000000,"{'net_arch': [256, 256], 'use_sde': False}",13.095791369303916
0.0001,128,8,4,0.1,20000,1000000,"{'net_arch': [400, 300], 'use_sde': False}",28.148928342001746
0.0001,128,8,4,0.1,20000,500000,"{'net_arch': [128, 128], 'use_sde': False}",34.34632357358932
0.0001,128,8,4,0.1,20000,500000,"{'net_arch': [256, 256], 'use_sde': False}",23.72604406825092
0.0001,128,8,4,0.1,20000,500000,"{'net_arch': [400, 300], 'use_sde': False}",84.05373346209527
0.0001,128,8,4,0.01,5000,100000,"{'net_arch': [128, 128], 'use_sde': False}",165.6308739387989
0.0001,128,8,4,0.01,5000,100000,"{'net_arch': [256, 256], 'use_sde': False}",183.6125367617607
0.0001,128,8,4,0.01,5000,100000,"{'net_arch': [400, 300], 'use_sde': False}",162.47536546111107
0.0001,128,8,4,0.01,5000,1000000,"{'net_arch': [128, 128], 'use_sde': False}",169.37138218879699
0.0001,128,8,4,0.01,5000,1000000,"{'net_arch': [256, 256], 'use_sde': False}",173.13901214957238
0.0001,128,8,4,0.01,5000,1000000,"{'net_arch': [400, 300], 'use_sde': False}",173.01880534291269
0.0001,128,8,4,0.01,5000,500000,"{'net_arch': [128, 128], 'use_sde': False}",168.66258671879768
0.0001,128,8,4,0.01,5000,500000,"{'net_arch': [256, 256], 'use_sde': False}",174.72659284472465
0.0001,128,8,4,0.01,5000,500000,"{'net_arch': [400, 300], 'use_sde': False}",166.23664962530137
0.0001,128,8,4,0.01,10000,100000,"{'net_arch': [128, 128], 'use_sde': False}",11.653775042146444
0.0001,128,8,4,0.01,10000,100000,"{'net_arch': [256, 256], 'use_sde': False}",50.113652968406676
0.0001,128,8,4,0.01,10000,100000,"{'net_arch': [400, 300], 'use_sde': False}",31.022291779518127
0.0001,128,8,4,0.01,10000,1000000,"{'net_arch': [128, 128], 'use_sde': False}",55.69145923614502
0.0001,128,8,4,0.01,10000,1000000,"{'net_arch': [256, 256], 'use_sde': False}",16.956808022260667
0.0001,128,8,4,0.01,10000,1000000,"{'net_arch': [400, 300], 'use_sde': False}",33.27982373714447
0.0001,128,8,4,0.01,10000,500000,"{'net_arch': [128, 128], 'use_sde': False}",115.9340369784832
0.0001,128,8,4,0.01,10000,500000,"{'net_arch': [256, 256], 'use_sde': False}",34.75626661658287
0.0001,128,8,4,0.01,10000,500000,"{'net_arch': [400, 300], 'use_sde': False}",17.230513916015624
0.0001,128,8,4,0.01,20000,100000,"{'net_arch': [128, 128], 'use_sde': False}",19.349053156375884
0.0001,128,8,4,0.01,20000,100000,"{'net_arch': [256, 256], 'use_sde': False}",11.93591971039772
0.0001,128,8,4,0.01,20000,100000,"{'net_arch': [400, 300], 'use_sde': False}",19.938145058155058
0.0001,128,8,4,0.01,20000,1000000,"{'net_arch': [128, 128], 'use_sde': False}",13.466262409687042
0.0001,128,8,4,0.01,20000,1000000,"{'net_arch': [256, 256], 'use_sde': False}",17.979245797874754
0.0001,128,8,4,0.01,20000,1000000,"{'net_arch': [400, 300], 'use_sde': False}",89.95024708032608
0.0001,128,8,4,0.01,20000,500000,"{'net_arch': [128, 128], 'use_sde': False}",26.111950897574424
0.0001,128,8,4,0.01,20000,500000,"{'net_arch': [256, 256], 'use_sde': False}",37.16224817991257
0.0001,128,8,4,0.01,20000,500000,"{'net_arch': [400, 300], 'use_sde': False}",23.05108385682106
0.0001,128,8,5,auto,5000,100000,"{'net_arch': [128, 128], 'use_sde': False}",115.79754628777503
0.0001,128,8,5,auto,5000,100000,"{'net_arch': [256, 256], 'use_sde': False}",177.72578938722611
0.0001,128,8,5,auto,5000,100000,"{'net_arch': [400, 300], 'use_sde': False}",208.59520745515823
0.0001,128,8,5,auto,5000,1000000,"{'net_arch': [128, 128], 'use_sde': False}",184.76338704347611
0.0001,128,8,5,auto,5000,1000000,"{'net_arch': [256, 256], 'use_sde': False}",148.02839146256446
0.0001,128,8,5,auto,5000,1000000,"{'net_arch': [400, 300], 'use_sde': False}",197.69391035795212
0.0001,128,8,5,auto,5000,500000,"{'net_arch': [128, 128], 'use_sde': False}",189.09364691376686
0.0001,128,8,5,auto,5000,500000,"{'net_arch': [256, 256], 'use_sde': False}",189.36315351963043
0.0001,128,8,5,auto,5000,500000,"{'net_arch': [400, 300], 'use_sde': False}",173.03965019702912
0.0001,128,8,5,auto,10000,100000,"{'net_arch': [128, 128], 'use_sde': False}",29.338942712545396
0.0001,128,8,5,auto,10000,100000,"{'net_arch': [256, 256], 'use_sde': False}",12.925680590867996
0.0001,128,8,5,auto,10000,100000,"{'net_arch': [400, 300], 'use_sde': False}",14.768509051799775
0.0001,128,8,5,auto,10000,1000000,"{'net_arch': [128, 128], 'use_sde': False}",18.817731736749412
0.0001,128,8,5,auto,10000,1000000,"{'net_arch': [256, 256], 'use_sde': False}",143.7218757046759
0.0001,128,8,5,auto,10000,1000000,"{'net_arch': [400, 300], 'use_sde': False}",92.1467382311821
0.0001,128,8,5,auto,10000,500000,"{'net_arch': [128, 128], 'use_sde': False}",14.620487901272572
0.0001,128,8,5,auto,10000,500000,"{'net_arch': [256, 256], 'use_sde': False}",32.60214879302657
0.0001,128,8,5,auto,10000,500000,"{'net_arch': [400, 300], 'use_sde': False}",22.60918242454529
0.0001,128,8,5,auto,20000,100000,"{'net_arch': [128, 128], 'use_sde': False}",12.577248526753392
0.0001,128,8,5,auto,20000,100000,"{'net_arch': [256, 256], 'use_sde': False}",12.214404054810293
0.0001,128,8,5,auto,20000,100000,"{'net_arch': [400, 300], 'use_sde': False}",71.67202343940735
0.0001,128,8,5,auto,20000,1000000,"{'net_arch': [128, 128], 'use_sde': False}",30.787855950593947
0.0001,128,8,5,auto,20000,1000000,"{'net_arch': [256, 256], 'use_sde': False}",19.014489724040033
0.0001,128,8,5,auto,20000,1000000,"{'net_arch': [400, 300], 'use_sde': False}",225.43895339488984
0.0001,128,8,5,auto,20000,500000,"{'net_arch': [128, 128], 'use_sde': False}",40.73919786304236
0.0001,128,8,5,auto,20000,500000,"{'net_arch': [256, 256], 'use_sde': False}",80.34044430553914
0.0001,128,8,5,auto,20000,500000,"{'net_arch': [400, 300], 'use_sde': False}",51.965659598112104
0.0001,128,8,5,0.1,5000,100000,"{'net_arch': [128, 128], 'use_sde': False}",176.65543749809265
0.0001,128,8,5,0.1,5000,100000,"{'net_arch': [256, 256], 'use_sde': False}",169.50538513422012
0.0001,128,8,5,0.1,5000,100000,"{'net_arch': [400, 300], 'use_sde': False}",146.13170978307724
0.0001,128,8,5,0.1,5000,1000000,"{'net_arch': [128, 128], 'use_sde': False}",164.41741819262504
0.0001,128,8,5,0.1,5000,1000000,"{'net_arch': [256, 256], 'use_sde': False}",170.85807423233985
0.0001,128,8,5,0.1,5000,1000000,"{'net_arch': [400, 300], 'use_sde': False}",181.81498641490936
0.0001,128,8,5,0.1,5000,500000,"{'net_arch': [128, 128], 'use_sde': False}",180.60894553542138
0.0001,128,8,5,0.1,5000,500000,"{'net_arch': [256, 256], 'use_sde': False}",186.75352280020715
0.0001,128,8,5,0.1,5000,500000,"{'net_arch': [400, 300], 'use_sde': False}",161.09185220837594
0.0001,128,8,5,0.1,10000,100000,"{'net_arch': [128, 128], 'use_sde': False}",19.525231520533563
0.0001,128,8,5,0.1,10000,100000,"{'net_arch': [256, 256], 'use_sde': False}",53.459807408452036
0.0001,128,8,5,0.1,10000,100000,"{'net_arch': [400, 300], 'use_sde': False}",27.452019194556634
0.0001,128,8,5,0.1,10000,1000000,"{'net_arch': [128, 128], 'use_sde': False}",56.52479682520032
0.0001,128,8,5,0.1,10000,1000000,"{'net_arch': [256, 256], 'use_sde': False}",18.927370026111603
0.0001,128,8,5,0.1,10000,1000000,"{'net_arch': [400, 300], 'use_sde': False}",17.834778782129288
0.0001,128,8,5,0.1,10000,500000,"{'net_arch': [128, 128], 'use_sde': False}",16.06387520567514
0.0001,128,8,5,0.1,10000,500000,"{'net_arch': [256, 256], 'use_sde': False}",53.022319349094175
0.0001,128,8,5,0.1,10000,500000,"{'net_arch': [400, 300], 'use_sde': False}",25.847709212899208
0.0001,128,8,5,0.1,20000,100000,"{'net_arch': [128, 128], 'use_sde': False}",72.76850636720657
0.0001,128,8,5,0.1,20000,100000,"{'net_arch': [256, 256], 'use_sde': False}",102.19149918437004
0.0001,128,8,5,0.1,20000,100000,"{'net_arch': [400, 300], 'use_sde': False}",19.185077954530716
0.0001,128,8,5,0.1,20000,1000000,"{'net_arch': [128, 128], 'use_sde': False}",28.08440375447273
0.0001,128,8,5,0.1,20000,1000000,"{'net_arch': [256, 256], 'use_sde': False}",43.42285867799481
0.0001,128,8,5,0.1,20000,1000000,"{'net_arch': [400, 300], 'use_sde': False}",28.197497926950454
0.0001,128,8,5,0.1,20000,500000,"{'net_arch': [128, 128], 'use_sde': False}",41.02002550449921
0.0001,128,8,5,0.1,20000,500000,"{'net_arch': [256, 256], 'use_sde': False}",69.5536205804348
0.0001,128,8,5,0.1,20000,500000,"{'net_arch': [400, 300], 'use_sde': False}",25.36956925034523
0.0001,128,8,5,0.01,5000,100000,"{'net_arch': [128, 128], 'use_sde': False}",176.28571312427522
0.0001,128,8,5,0.01,5000,100000,"{'net_arch': [256, 256], 'use_sde': False}",175.19061323523522
0.0001,128,8,5,0.01,5000,100000,"{'net_arch': [400, 300], 'use_sde': False}",134.84760264515876
0.0001,128,8,5,0.01,5000,1000000,"{'net_arch': [128, 128], 'use_sde': False}",181.31515755295754
0.0001,128,8,5,0.01,5000,1000000,"{'net_arch': [256, 256], 'use_sde': False}",172.18478412270545
0.0001,128,8,5,0.01,5000,1000000,"{'net_arch': [400, 300], 'use_sde': False}",173.05213823199273
0.0001,128,8,5,0.01,5000,500000,"{'net_arch': [128, 128], 'use_sde': False}",176.4564959347248
0.0001,128,8,5,0.01,5000,500000,"{'net_arch': [256, 256], 'use_sde': False}",162.33261000156403
0.0001,128,8,5,0.01,5000,500000,"{'net_arch': [400, 300], 'use_sde': False}",174.33439309239387
0.0001,128,8,5,0.01,10000,100000,"{'net_arch': [128, 128], 'use_sde': False}",12.125280971229076
0.0001,128,8,5,0.01,10000,100000,"{'net_arch': [256, 256], 'use_sde': False}",40.492624117136
0.0001,128,8,5,0.01,10000,100000,"{'net_arch': [400, 300], 'use_sde': False}",114.65298449516297
0.0001,128,8,5,0.01,10000,1000000,"{'net_arch': [128, 128], 'use_sde': False}",18.35015092253685
0.0001,128,8,5,0.01,10000,1000000,"{'net_arch': [256, 256], 'use_sde': False}",17.519192945957183
0.0001,128,8,5,0.01,10000,1000000,"{'net_arch': [400, 300], 'use_sde': False}",10.525357918810041
0.0001,128,8,5,0.01,10000,500000,"{'net_arch': [128, 128], 'use_sde': False}",23.712913259267808
0.0001,128,8,5,0.01,10000,500000,"{'net_arch': [256, 256], 'use_sde': False}",70.83056485265493
0.0001,128,8,5,0.01,10000,500000,"{'net_arch': [400, 300], 'use_sde': False}",64.92932478666306
0.0001,128,8,5,0.01,20000,100000,"{'net_arch': [128, 128], 'use_sde': False}",113.03871946692466
0.0001,128,8,5,0.01,20000,100000,"{'net_arch': [256, 256], 'use_sde': False}",14.731099188936641
0.0001,128,8,5,0.01,20000,100000,"{'net_arch': [400, 300], 'use_sde': False}",19.28821797966957
0.0001,128,8,5,0.01,20000,1000000,"{'net_arch': [128, 128], 'use_sde': False}",17.57570945560932
0.0001,128,8,5,0.01,20000,1000000,"{'net_arch': [256, 256], 'use_sde': False}",28.65918250961753
0.0001,128,8,5,0.01,20000,1000000,"{'net_arch': [400, 300], 'use_sde': False}",33.64486570893357
0.0001,128,8,5,0.01,20000,500000,"{'net_arch': [128, 128], 'use_sde': False}",27.510973944664002
0.0001,128,8,5,0.01,20000,500000,"{'net_arch': [256, 256], 'use_sde': False}",15.812013159990311
0.0001,128,8,5,0.01,20000,500000,"{'net_arch': [400, 300], 'use_sde': False}",12.017973439693451
0.0001,128,8,10,auto,5000,100000,"{'net_arch': [128, 128], 'use_sde': False}",230.60441152215003
0.0001,128,8,10,auto,5000,100000,"{'net_arch': [256, 256], 'use_sde': False}",215.45542908906936
0.0001,128,8,10,auto,5000,100000,"{'net_arch': [400, 300], 'use_sde': False}",239.62608015537262
0.0001,128,8,10,auto,5000,1000000,"{'net_arch': [128, 128], 'use_sde': False}",127.19334617733955
0.0001,128,8,10,auto,5000,1000000,"{'net_arch': [256, 256], 'use_sde': False}",203.21790138959884
0.0001,128,8,10,auto,5000,1000000,"{'net_arch': [400, 300], 'use_sde': False}",237.31827390670776
0.0001,128,8,10,auto,5000,500000,"{'net_arch': [128, 128], 'use_sde': False}",217.7747518825531
0.0001,128,8,10,auto,5000,500000,"{'net_arch': [256, 256], 'use_sde': False}",195.45058366775513
0.0001,128,8,10,auto,5000,500000,"{'net_arch': [400, 300], 'use_sde': False}",195.45097623348235
0.0001,128,8,10,auto,10000,100000,"{'net_arch': [128, 128], 'use_sde': False}",20.687743416916348
0.0001,128,8,10,auto,10000,100000,"{'net_arch': [256, 256], 'use_sde': False}",41.087448648698626
0.0001,128,8,10,auto,10000,100000,"{'net_arch': [400, 300], 'use_sde': False}",16.758804937601088
0.0001,128,8,10,auto,10000,1000000,"{'net_arch': [128, 128], 'use_sde': False}",24.100008771419525
0.0001,128,8,10,auto,10000,1000000,"{'net_arch': [256, 256], 'use_sde': False}",105.72686304330826
0.0001,128,8,10,auto,10000,1000000,"{'net_arch': [400, 300], 'use_sde': False}",31.014443899840117
0.0001,128,8,10,auto,10000,500000,"{'net_arch': [128, 128], 'use_sde': False}",44.320791125297546
0.0001,128,8,10,auto,10000,500000,"{'net_arch': [256, 256], 'use_sde': False}",13.830259376764298
0.0001,128,8,10,auto,10000,500000,"{'net_arch': [400, 300], 'use_sde': False}",200.99725882411002
0.0001,128,8,10,auto,20000,100000,"{'net_arch': [128, 128], 'use_sde': False}",76.8271237245202
0.0001,128,8,10,auto,20000,100000,"{'net_arch': [256, 256], 'use_sde': False}",57.505458948612215
0.0001,128,8,10,auto,20000,100000,"{'net_arch': [400, 300], 'use_sde': False}",60.84083502650261
0.0001,128,8,10,auto,20000,1000000,"{'net_arch': [128, 128], 'use_sde': False}",13.967093206644059
0.0001,128,8,10,auto,20000,1000000,"{'net_arch': [256, 256], 'use_sde': False}",24.747469942569733
0.0001,128,8,10,auto,20000,1000000,"{'net_arch': [400, 300], 'use_sde': False}",26.334717648346558
0.0001,128,8,10,auto,20000,500000,"{'net_arch': [128, 128], 'use_sde': False}",18.818509188890456
0.0001,128,8,10,auto,20000,500000,"{'net_arch': [256, 256], 'use_sde': False}",17.43118191792746
0.0001,128,8,10,auto,20000,500000,"{'net_arch': [400, 300], 'use_sde': False}",23.305402635335923
0.0001,128,8,10,0.1,5000,100000,"{'net_arch': [128, 128], 'use_sde': False}",170.53833255410194
0.0001,128,8,10,0.1,5000,100000,"{'net_arch': [256, 256], 'use_sde': False}",186.424040466547
0.0001,128,8,10,0.1,5000,100000,"{'net_arch': [400, 300], 'use_sde': False}",180.80061093449592
0.0001,128,8,10,0.1,5000,1000000,"{'net_arch': [128, 128], 'use_sde': False}",99.2998957490921
0.0001,128,8,10,0.1,5000,1000000,"{'net_arch': [256, 256], 'use_sde': False}",176.7669788646698
0.0001,128,8,10,0.1,5000,1000000,"{'net_arch': [400, 300], 'use_sde': False}",191.73636859297753
0.0001,128,8,10,0.1,5000,500000,"{'net_arch': [128, 128], 'use_sde': False}",209.8468904328346
0.0001,128,8,10,0.1,5000,500000,"{'net_arch': [256, 256], 'use_sde': False}",285.7751380896568
0.0001,128,8,10,0.1,5000,500000,"{'net_arch': [400, 300], 'use_sde': False}",204.6429746222496
0.0001,128,8,10,0.1,10000,100000,"{'net_arch': [128, 128], 'use_sde': False}",10.21538159802556
0.0001,128,8,10,0.1,10000,100000,"{'net_arch': [256, 256], 'use_sde': False}",17.20139330267906
0.0001,128,8,10,0.1,10000,100000,"{'net_arch': [400, 300], 'use_sde': False}",43.874742306768894
0.0001,128,8,10,0.1,10000,1000000,"{'net_arch': [128, 128], 'use_sde': False}",18.622232874406617
0.0001,128,8,10,0.1,10000,1000000,"{'net_arch': [256, 256], 'use_sde': False}",14.995650357785534
0.0001,128,8,10,0.1,10000,1000000,"{'net_arch': [400, 300], 'use_sde': False}",34.505972604751584
0.0001,128,8,10,0.1,10000,500000,"{'net_arch': [128, 128], 'use_sde': False}",29.979430640339853
0.0001,128,8,10,0.1,10000,500000,"{'net_arch': [256, 256], 'use_sde': False}",106.87522641658784
